id,case_id,party_number,victim_role,victim_sex,victim_age,victim_degree_of_injury,victim_seating_position,victim_ejected
4987732,90594131,2,1,male,52,5,1,1
4987754,90594173,1,1,male,65,6,1,1
4987759,90594181,1,1,male,28,7,1,1
4987810,90594245,1,1,male,47,5,1,1
4987818,90594253,1,2,female,18,7,2,0
4987888,90594357,1,1,male,71,6,1,1
4987918,90594417,2,1,male,35,7,1,2
4987931,90594449,2,1,female,61,7,1,0
4987955,90594478,2,1,male,60,5,1,1
4987968,90594502,2,1,male,53,6,1,1
4987987,90594524,1,1,male,67,5,1,1
4987992,90594534,1,1,female,14,7,1,0
4988097,90594672,1,1,male,64,5,1,1
4988098,90594672,2,1,male,66,7,1,0
4988184,90594777,1,1,male,33,6,1,1
4988185,90594778,2,1,male,24,5,1,1
4988219,90594829,1,1,male,27,6,1,1
4988230,90594846,2,1,male,20,6,1,1
4988231,90594849,1,1,male,20,7,1,1
4988238,90594853,1,1,male,29,5,1,1
4988253,90594877,1,1,male,53,killed,1,1
4988260,90594885,1,1,male,48,5,1,1
4988272,90594903,1,1,male,59,other visible injury,1,1
4988294,90594932,1,1,male,27,6,1,1
4988301,90594947,1,1,male,29,5,1,1
4988318,90594991,1,1,male,57,6,1,1
4988322,90595002,1,1,male,46,5,1,1
4988354,90595045,1,1,male,23,6,1,1
4988372,90595073,1,1,male,51,killed,1,1
4988377,90595081,2,1,male,44,7,1,0
4988381,90595086,2,1,male,34,5,1,1
4988483,90595201,1,1,male,19,6,1,1
4988492,90595219,1,1,male,55,7,1,1
4988497,90595229,1,1,male,33,7,1,0
4988498,90595229,2,1,male,38,6,1,1
4988509,90595249,1,1,male,34,5,1,1
4988540,90595296,2,1,female,23,7,1,0
4988594,90595371,2,1,male,44,killed,1,1
4988599,90595382,2,1,male,38,6,1,1
4988600,90595385,2,1,male,28,5,1,1
4988648,90595461,2,1,male,42,5,1,0
4988670,90595509,2,1,male,21,6,1,1
4988689,90595559,2,1,male,71,6,1,1
4988752,90595676,1,1,male,63,6,1,1
4988753,90595676,2,1,male,43,6,1,0
4988754,90595676,2,2,female,46,6,3,0
4988779,90595724,1,1,male,50,7,1,2
4988780,90595724,2,1,female,54,7,1,0
4988806,90595782,1,1,male,24,killed,1,1
4988848,90595836,1,1,male,35,6,1,1
4988851,90595844,2,1,male,23,7,1,1
4988852,90595845,3,1,male,39,7,1,0
4988876,90595873,1,1,male,29,7,1,3
4988944,90595990,1,1,male,18,5,1,1
4988945,90595991,3,1,male,19,6,1,1
4988951,90596002,1,2,female,20,7,6,0
4988952,90596002,2,1,male,57,6,1,1
4988958,90596022,2,1,female,23,6,1,0
4988962,90596036,1,1,male,23,6,1,1
4988964,90596038,2,1,male,37,7,1,0
4988993,90596072,2,1,male,36,6,1,1
4989016,90596101,1,1,male,19,5,1,1
4989034,90596135,2,1,male,44,6,1,1
4989046,90596164,1,1,male,47,7,1,0
4989047,90596164,2,1,male,63,killed,1,1
4989063,90596184,2,1,male,33,7,1,1
4989076,90596203,1,1,male,35,7,1,1
4989080,90596213,1,1,male,22,6,1,2
4989088,90596222,2,1,male,46,5,1,1
4989092,90596227,1,1,male,49,7,1,0
4989126,90596298,1,1,male,48,killed,1,1
4989127,90596298,2,1,female,70,6,1,0
4989149,90596347,2,1,male,46,killed,1,1
4989164,90596380,2,1,male,47,7,1,0
4989166,90596387,1,1,male,24,7,1,1
4989168,90596389,2,1,male,31,6,1,1
4989193,90596440,1,1,male,31,6,1,1
4989197,90596444,2,1,male,33,6,1,1
4989198,90596446,2,1,female,26,5,1,1
4989213,90596467,2,1,male,62,6,1,1
4989217,90596476,2,1,male,22,6,1,1
4989226,90596491,2,1,male,61,6,1,1
4989236,90596515,1,1,male,34,5,1,1
4989269,90596583,2,1,male,54,7,1,1
4989301,90596631,1,1,male,27,6,1,1
4989303,90596633,1,1,male,36,7,1,1
4989306,90596638,1,1,male,36,7,1,1
4989321,90596662,1,1,male,24,6,1,1
4989322,90596666,1,1,female,83,6,1,0
4989347,90596715,1,1,male,25,complaint of pain,1,1
4989374,90596749,1,1,male,61,7,1,0
4989379,90596751,2,1,male,27,7,1,1
4989382,90596756,2,1,male,60,5,1,0
4989388,90596764,1,1,male,67,6,1,0
4989406,90596808,1,1,male,56,5,1,1
4989413,90596813,1,1,male,30,6,1,1
4989415,90596819,1,1,male,22,7,1,1
4989437,90596857,2,1,male,28,6,1,1
4989485,90596989,4,1,male,26,6,1,1
4989487,90596990,1,1,male,48,5,1,1
4989488,90596994,1,1,male,51,7,1,1
4989528,90597054,1,1,male,60,5,1,1
4989536,90597071,1,1,male,37,6,1,1
4989545,90597079,2,1,male,51,6,1,1
4989550,90597093,2,1,male,33,5,1,1
4989601,90597176,1,1,male,18,6,1,1
4989627,90597220,2,1,male,54,6,1,1
4989633,90597233,1,1,male,27,6,1,2
4989643,90597254,2,1,male,42,7,1,1
4989664,90597295,1,1,male,60,7,1,1
4989686,90597331,2,1,male,54,5,1,0
4989692,90597338,1,1,male,37,other visible injury,1,1
4989693,90597339,1,1,male,31,6,1,1
4989707,90597372,1,1,male,51,5,1,1
4989712,90597385,2,1,male,28,7,1,0
4989714,90597389,2,1,male,22,6,1,1
4989729,90597403,2,1,male,22,7,1,0
4989830,90597616,1,1,male,21,5,1,1
4989833,90597623,2,2,female,19,6,2,1
4989834,90597623,2,1,male,20,6,1,1
4989845,90597657,1,1,male,26,6,1,1
4989865,90597707,1,1,male,49,6,1,1
4989866,90597707,2,1,female,60,7,1,0
4989871,90597720,1,1,male,35,7,1,1
4989872,90597721,1,1,male,46,6,1,1
4989877,90597737,1,1,male,27,5,1,1
4989947,90597924,2,1,male,34,6,1,1
4990002,90598029,1,1,male,48,6,1,1
4990014,90598066,1,1,male,39,6,1,0
4990037,90598130,1,1,male,33,7,1,0
4990062,90598171,1,1,male,40,6,1,1
4990090,90598213,1,1,male,52,killed,1,0
4990115,90598259,1,1,male,27,complaint of pain,1,1
4990128,90598285,1,1,male,37,6,1,1
4990140,90598299,1,1,male,59,killed,1,1
4990141,90598299,2,1,female,32,other visible injury,1,0
4990166,90598325,1,1,male,13,6,1,1
4990167,90598325,1,2,male,12,6,2,1
4990176,90598346,2,1,male,48,6,1,0
4990180,90598350,1,1,male,29,5,1,1
4990229,90598435,1,1,male,51,5,1,1
4990242,90598464,2,1,male,29,7,1,0
4990281,90598518,1,1,male,52,killed,1,1
4990291,90598532,1,1,male,24,6,1,0
4990297,90598544,1,1,male,44,killed,1,1
4990315,90598581,1,1,female,23,5,1,1
4990326,90598607,2,1,male,22,6,1,0
4990334,90598620,1,1,female,25,5,1,1
4990350,90598655,1,1,male,29,killed,1,1
4990375,90598684,1,1,male,70,6,1,2
4990386,90598703,2,1,male,24,6,1,1
4990406,90598734,1,1,female,17,5,1,0
4990407,90598734,1,2,male,17,5,2,0
4990408,90598734,1,2,female,15,5,3,0
4990409,90598734,2,2,female,13,5,7,0
4990410,90598734,2,2,female,18,6,6,0
4990411,90598734,2,2,female,11,5,7,0
4990419,90598743,2,1,male,33,6,1,1
4990442,90598785,1,1,male,53,7,1,1
4990465,90598815,1,1,male,20,6,1,1
4990477,90598834,1,1,male,23,6,1,0
4990501,90598876,1,1,female,36,7,1,1
4990516,90598907,1,1,male,25,6,1,1
4990518,90598913,1,1,female,29,6,1,1
4990540,90598955,1,1,male,37,7,1,1
4990596,90599052,1,1,male,26,complaint of pain,1,1
4990598,90599055,2,1,male,17,6,1,1
4990608,90599068,1,1,male,58,6,1,2
4990623,90599093,2,1,male,29,7,1,1
4990632,90599105,1,1,male,56,5,1,1
4990633,90599105,1,2,female,35,5,2,1
4990732,90599265,2,1,male,30,5,1,1
4990757,90599319,1,1,male,27,5,1,1
4990814,90599438,1,1,male,20,6,1,1
4990815,90599438,2,1,female,51,7,1,0
4990816,90599438,2,2,female,23,7,3,0
4990817,90599438,2,2,male,8,7,6,0
4990852,90599526,1,1,male,31,killed,1,1
4990880,90599603,2,1,male,48,7,1,1
4990905,90599648,1,1,male,26,other visible injury,1,1
4990932,90599704,2,1,male,45,7,1,0
4990944,90599730,2,1,male,23,7,1,1
4990976,90599788,1,1,male,20,6,1,1
4990980,90599792,2,1,male,55,7,1,1
4990981,90599794,1,1,male,38,6,1,0
4991020,90599863,1,1,male,23,6,1,1
4991027,90599877,1,1,male,56,killed,1,1
4991060,90599932,2,1,male,29,6,1,1
4991067,90599943,2,1,male,47,complaint of pain,1,1
4991068,90599943,2,2,female,56,other visible injury,2,1
4991078,90599968,1,1,male,30,6,1,1
4991091,90599998,2,1,male,22,5,1,1
4991092,90600002,1,1,male,27,7,1,1
4991151,90600133,2,1,male,64,6,1,1
4991182,90600197,2,1,male,27,6,1,0
4991183,90600197,3,1,male,31,6,1,1
4991219,90600271,1,1,male,45,5,1,1
4991249,90600315,1,3,male,42,killed,9,0
4991250,90600315,2,1,male,53,6,1,1
4991302,90600434,2,1,female,22,7,1,0
4991318,90600462,1,1,male,50,6,1,1
4991331,90600494,2,4,female,51,6,1,0
4991354,90600536,2,1,male,33,7,1,0
4991360,90600549,1,1,female,49,7,1,0
4991426,90600660,1,1,male,31,6,1,1
4991442,90600697,1,1,male,19,7,1,1
4991453,90600725,2,1,male,68,6,1,1
4991461,90600742,3,1,male,52,6,1,1
4991463,90600747,1,1,male,36,5,1,1
4991470,90600768,2,1,male,47,6,1,2
4991480,90600797,1,1,male,25,7,1,1
4991490,90600815,1,1,male,24,6,1,2
4991523,90600869,1,1,male,48,6,1,1
4991524,90600869,1,2,female,38,6,2,1
4991542,90600906,2,1,male,22,6,1,1
4991543,90600906,2,2,female,25,6,2,1
4991629,90601056,1,1,male,28,6,1,1
4991641,90601072,1,1,male,55,5,1,1
4991663,90601100,1,1,male,40,7,1,1
4991708,90601173,1,1,male,46,6,1,0
4991717,90601186,2,1,male,51,6,1,1
4991731,90601206,3,1,male,34,7,1,0
4991733,90601213,1,1,male,79,6,1,1
4991782,90601366,1,2,female,48,5,2,1
4991783,90601366,1,1,male,44,5,1,1
4991798,90601405,2,1,male,25,5,1,1
4991818,90601431,2,1,male,25,6,1,2
4991833,90601471,2,1,male,28,6,1,1
4991901,90601581,1,1,male,30,7,1,1
4991937,90601665,1,1,male,20,7,1,1
4991968,90601717,2,1,male,23,6,1,1
4991998,90601767,1,1,male,24,5,1,1
4992009,90601796,2,1,male,28,5,1,1
4992075,90601890,2,1,male,51,6,1,0
4992076,90601891,2,1,male,21,7,1,1
4992080,90601903,1,1,male,46,5,1,1
4992099,90601934,1,1,male,35,5,1,1
4992136,90602003,2,1,male,22,6,1,1
4992143,90602013,1,1,male,19,6,1,1
4992147,90602019,1,1,male,38,6,1,1
4992174,90602074,1,1,male,25,6,1,1
4992175,90602074,2,1,male,25,6,1,1
4992206,90602130,2,1,male,52,7,1,0
4992207,90602131,2,1,male,51,7,1,1
4992208,90602131,2,2,female,47,7,0,1
4992229,90602156,1,1,male,34,5,1,0
4992240,90602179,2,1,male,34,6,1,1
4992243,90602188,1,1,male,66,6,1,0
4992247,90602192,4,2,female,43,7,6,0
4992248,90602192,5,1,male,38,7,1,0
4992249,90602197,1,1,male,32,7,1,0
4992263,90602210,1,1,male,28,5,1,1
4992270,90602220,2,1,male,37,5,1,1
4992320,90602304,1,1,male,30,6,1,1
4992328,90602322,2,1,male,29,6,1,0
4992376,90602415,1,1,male,58,6,1,1
4992377,90602415,1,2,female,56,6,2,1
4992414,90602499,1,1,male,59,6,1,1
4992420,90602512,1,1,male,28,6,1,1
4992423,90602519,2,1,male,29,7,1,0
4992437,90602541,1,1,female,47,6,1,1
4992455,90602577,1,1,male,66,7,1,1
4992467,90602605,2,1,male,41,6,1,0
4992475,90602621,2,2,female,62,7,6,0
4992487,90602637,2,1,male,44,5,1,1
4992488,90602637,2,2,female,47,5,0,1
4992500,90602658,1,1,male,54,7,1,1
4992505,90602664,1,1,male,33,6,1,0
4992527,90602708,2,1,male,50,6,1,1
4992528,90602709,1,1,male,23,7,1,1
4992543,90602735,1,1,female,29,killed,1,0
4992553,90602760,1,1,male,41,6,1,1
4992554,90602761,1,1,male,52,5,1,1
4992559,90602777,1,1,male,33,6,1,1
4992560,90602778,2,1,male,21,6,1,1
4992566,90602784,1,1,male,30,5,1,1
4992574,90602811,1,2,female,42,7,3,0
4992575,90602811,2,1,male,38,7,1,1
4992597,90602849,1,1,male,24,7,1,1
4992602,90602852,2,1,male,30,6,1,1
4992603,90602859,2,1,male,17,7,1,2
4992623,90602903,1,1,female,47,6,1,1
4992656,90602980,2,1,female,29,7,1,1
4992663,90602990,2,1,male,32,6,1,1
4992711,90603070,1,1,male,31,5,1,1
4992715,90603086,2,1,male,65,6,1,1
4992741,90603159,1,1,male,70,5,1,1
4992776,90603238,1,1,male,61,6,1,1
4992779,90603243,1,1,male,20,6,1,1
4992785,90603252,2,1,male,21,6,1,1
4992786,90603256,2,1,male,31,6,1,1
4992794,90603272,1,1,female,26,6,1,1
4992809,90603298,2,1,male,25,7,1,1
4992832,90603353,2,1,male,29,6,1,1
4992834,90603359,2,1,male,28,6,1,1
4992835,90603364,1,1,male,23,5,1,1
4992842,90603376,1,1,male,35,5,1,1
4992858,90603399,2,1,male,26,7,1,1
4992870,90603418,2,1,male,51,6,1,1
4992883,90603448,2,1,male,25,7,1,1
4992891,90603464,1,1,male,36,5,1,1
4992925,90603527,2,1,male,20,6,1,1
4992936,90603537,1,1,male,18,5,1,1
4992938,90603542,2,1,male,36,6,1,1
4992956,90603564,1,1,male,40,7,1,1
4992962,90603577,1,1,male,52,6,1,0
4993025,90603688,1,1,male,38,6,1,2
4993026,90603689,1,1,male,51,5,1,1
4993042,90603714,2,1,male,38,7,1,1
4993048,90603718,2,1,male,30,7,1,2
4993050,90603722,1,1,male,37,7,1,2
4993098,90603850,2,1,male,21,6,1,1
4993114,90603881,2,1,male,22,6,1,1
4993118,90603897,1,1,male,77,5,1,1
4993121,90603900,1,1,male,56,5,1,1
4993141,90603927,1,1,male,47,killed,1,1
4993146,90603933,1,1,male,26,6,1,1
4993150,90603945,1,1,male,36,6,1,1
4993155,90603958,2,1,male,56,7,1,2
4993160,90603978,2,1,male,19,7,1,1
4993178,90604010,1,1,male,24,6,1,1
4993207,90604070,2,1,male,28,6,1,1
4993219,90604081,1,1,male,36,6,1,0
4993262,90604155,1,1,male,28,6,1,0
4993263,90604156,1,1,male,20,6,1,1
4993265,90604168,1,1,male,57,6,1,0
4993299,90604230,1,1,male,22,6,1,1
4993300,90604231,1,1,male,30,5,1,1
4993306,90604241,2,1,male,21,5,1,1
4993308,90604247,2,1,male,26,7,1,2
4993311,90604252,1,1,male,58,killed,1,1
4993429,90604439,1,1,female,26,6,1,1
4993436,90604451,1,1,male,34,5,1,0
4993441,90604467,2,1,male,28,6,1,1
4993498,90604590,1,1,male,34,5,1,1
4993500,90604593,1,1,male,47,killed,1,1
4993501,90604593,2,2,female,71,complaint of pain,3,0
4993502,90604593,2,2,female,68,complaint of pain,6,0
4993512,90604613,1,1,female,18,7,1,1
4993515,90604618,1,1,male,37,6,1,1
4993520,90604623,1,1,male,21,7,1,1
4993521,90604624,1,1,male,33,6,1,0
4993526,90604638,2,1,female,48,6,1,1
4993535,90604675,1,1,male,28,7,1,1
4993606,90604821,1,1,male,19,7,1,1
4993621,90604874,2,1,male,29,7,1,2
4993628,90604894,1,1,female,59,6,1,1
4993631,90604908,1,1,male,36,6,1,1
4993661,90604979,2,1,male,19,7,1,1
4993662,90604982,2,1,male,30,5,1,1
4993663,90604987,1,1,male,34,7,1,0
4993664,90604987,3,1,male,28,6,1,1
4993666,90604992,1,1,male,44,6,1,1
4993710,90605106,1,2,female,39,7,6,0
4993711,90605106,2,1,male,58,5,1,1
4993721,90605139,1,1,male,39,6,1,1
4993750,90605203,1,1,male,58,6,1,1
4993789,90605259,2,1,male,27,6,1,1
4993796,90605269,3,1,male,28,6,1,1
4993812,90605297,1,1,male,45,5,1,0
4993823,90605309,2,1,male,25,5,1,1
4993824,90605309,3,1,male,25,5,1,1
4993849,90605349,1,1,male,43,7,1,0
4993860,90605364,2,1,male,18,7,1,2
4993861,90605364,2,2,female,21,6,2,1
4993867,90605377,2,1,male,26,6,1,0
4993879,90605391,1,1,male,46,6,1,1
4993928,90605488,1,1,male,43,6,1,1
4993961,90605528,1,1,male,19,7,1,0
4993962,90605528,2,5,male,42,killed,9,1
4993963,90605528,3,5,female,59,killed,9,1
4993972,90605549,2,1,male,23,7,1,0
4993982,90605563,2,1,male,47,7,1,1
4993983,90605564,1,1,male,74,6,1,1
4994053,90605685,2,1,male,33,5,1,1
4994130,90605861,2,1,male,39,7,1,1
4994151,90605900,1,1,male,20,5,1,1
4994175,90605931,1,1,male,28,7,1,1
4994189,90605959,1,1,male,36,7,1,1
4994202,90605981,1,1,male,19,5,1,1
4994228,90606029,1,1,male,22,6,1,2
4994232,90606036,1,2,female,25,7,2,1
4994233,90606036,1,1,female,27,7,1,1
4994270,90606106,2,1,male,54,6,1,1
4994290,90606139,2,1,male,61,7,1,0
4994291,90606139,2,2,female,26,7,3,0
4994329,90606202,2,1,male,52,6,1,1
4994336,90606215,1,1,male,45,5,1,0
4994337,90606216,1,1,female,46,6,1,1
4994343,90606229,2,1,male,22,5,1,0
4994346,90606230,1,1,male,25,6,1,0
4994348,90606234,3,1,male,24,6,1,1
4994349,90606235,1,1,male,45,6,1,1
4994353,90606242,1,1,male,39,6,1,1
4994354,90606242,2,1,male,64,6,1,1
4994411,90606307,2,1,male,35,6,1,1
4994412,90606307,2,2,female,33,6,0,1
4994456,90606371,1,1,male,52,5,1,1
4994483,90606407,1,1,male,24,6,1,1
4994485,90606410,1,1,male,65,6,1,1
4994491,90606418,2,1,male,29,5,1,1
4994501,90606424,1,1,male,42,killed,1,1
4994517,90606455,1,1,male,31,6,1,1
4994518,90606460,2,1,male,23,6,1,1
4994548,90606515,2,1,male,59,6,1,1
4994552,90606518,1,1,female,42,5,1,1
4994567,90606541,3,1,male,55,6,1,1
4994568,90606543,1,1,male,30,6,1,1
4994572,90606562,2,1,male,26,7,1,1
4994681,90607572,1,1,male,37,6,1,1
4994723,90607668,2,1,male,24,6,1,1
4994777,90607749,2,1,male,23,7,1,1
4994798,90607772,1,1,male,22,6,1,1
4994799,90607778,1,1,male,26,7,1,1
4994867,90607932,2,1,female,34,7,1,0
4994868,90607932,2,2,female,18,7,3,0
4994888,90607974,2,1,female,45,7,1,0
4994905,90607999,2,1,male,50,7,1,0
4994917,90608006,1,1,male,62,6,1,1
4994942,90608031,2,1,male,50,7,1,0
4994955,90608054,2,1,male,34,7,1,1
4994994,90608135,2,1,male,47,6,1,1
4994996,90608140,1,1,male,22,6,1,1
4994997,90608141,1,1,male,30,killed,1,2
4995004,90608144,1,1,male,50,5,1,0
4995024,90608207,1,1,male,30,7,1,0
4995025,90608207,2,1,male,56,5,1,1
4995026,90608209,1,1,male,22,6,1,0
4995037,90608231,1,1,male,69,7,1,0
4995038,90608231,1,2,female,65,7,3,0
4995041,90608240,1,1,male,26,6,1,1
4995064,90608290,3,1,male,35,7,1,0
4995065,90608292,1,1,male,60,5,1,1
4995082,90608336,1,1,male,23,7,1,1
4995086,90608343,1,1,male,62,6,1,1
4995099,90608373,2,1,female,21,6,1,1
4995121,90608422,2,1,male,29,7,1,1
4995132,90608435,1,1,male,40,7,1,0
4995135,90608439,1,1,male,38,5,1,0
4995146,90608469,2,1,male,24,7,1,1
4995147,90608470,2,1,male,30,7,1,0
4995153,90608486,1,1,male,24,other visible injury,1,1
4995171,90608514,2,1,male,41,7,1,1
4995187,90608540,2,1,male,54,5,1,1
4995218,90608597,1,1,male,26,5,1,1
4995230,90608614,1,1,male,59,5,1,1
4995268,90608675,2,1,male,22,6,1,1
4995281,90608696,2,1,male,31,7,1,0
4995282,90608698,1,1,female,60,5,1,1
4995289,90608712,1,1,male,70,5,1,1
4995302,90608732,1,1,male,27,6,1,1
4995323,90608778,2,1,female,57,7,1,1
4995351,90608805,1,1,female,32,7,1,0
4995352,90608805,3,1,male,36,5,1,1
4995356,90608811,1,1,male,40,6,1,0
4995373,90608831,2,1,male,52,7,1,1
4995374,90608833,2,1,male,22,killed,1,1
4995419,90608901,1,1,male,23,6,1,2
4995430,90608921,2,1,male,33,5,1,1
4995433,90608931,2,1,male,57,5,1,0
4995474,90608983,2,1,male,25,7,1,0
4995510,90609020,1,1,male,64,6,1,1
4995517,90609035,1,1,male,26,7,1,1
4995524,90609044,1,1,male,64,6,1,1
4995551,90609082,2,1,male,39,7,1,0
4995554,90609088,2,1,female,24,6,1,2
4995638,90609204,1,1,male,53,6,1,1
4995680,90609290,1,1,male,33,killed,1,1
4995690,90609304,3,1,male,28,7,1,1
4995709,90609331,2,1,male,20,7,1,0
4995720,90609355,1,1,male,26,6,1,0
4995745,90609385,2,1,male,36,6,1,0
4995754,90609404,2,1,male,38,7,1,1
4995774,90609421,2,1,male,34,5,1,1
4995792,90609451,1,1,male,36,6,1,1
4995858,90609561,1,1,male,20,6,1,1
4995895,90609608,2,1,male,28,5,1,1
4995898,90609611,1,1,male,22,7,1,0
4995921,90609659,1,1,male,68,5,1,1
4995925,90609665,1,1,male,19,5,1,1
4995956,90609703,2,1,male,20,6,1,0
4995979,90609734,2,1,male,24,6,1,1
4995992,90609758,1,1,male,30,5,1,1
4995993,90609759,1,1,male,31,6,1,0
4996083,90609907,2,1,male,22,7,1,1
4996130,90610000,2,1,female,46,7,1,1
4996144,90610039,1,4,male,47,5,1,1
4996162,90610069,2,1,male,31,6,1,2
4996190,90610133,1,1,male,28,6,1,1
4996204,90610144,1,1,male,63,6,1,1
4996260,90610209,1,1,male,24,7,1,2
4996272,90610227,1,1,male,29,5,1,1
4996280,90610238,2,1,male,28,7,1,1
4996304,90610272,1,1,male,38,5,1,1
4996322,90610303,1,1,male,22,6,1,1
4996323,90610303,2,1,female,17,6,1,0
4996328,90610311,1,1,male,41,5,1,1
4996350,90610342,1,1,male,22,6,1,1
4996365,90610387,1,1,male,38,7,1,1
4996379,90610405,2,1,male,22,7,1,1
4996393,90610414,1,1,male,33,6,1,1
4996410,90610434,1,1,male,22,6,1,0
4996413,90610446,1,1,male,66,5,1,1
4996417,90610448,2,1,male,60,5,1,1
4996447,90610521,2,1,male,24,6,1,0
4996452,90610538,2,1,male,37,6,1,1
4996458,90610549,2,1,male,24,7,1,1
4996491,90610617,1,1,male,19,5,1,1
4996523,90610673,1,1,male,17,5,1,1
4996524,90610673,2,1,male,28,5,1,1
4996525,90610674,1,1,male,26,7,1,0
4996530,90610685,1,1,male,24,7,1,1
4996558,90610743,2,1,male,46,6,1,1
4996590,90610801,2,1,male,65,5,1,1
4996632,90610880,2,1,male,57,7,1,1
4996646,90610900,1,1,male,48,6,1,1
4996663,90610931,2,1,male,37,7,1,0
4996708,90611016,2,1,male,35,5,1,1
4996714,90611022,1,1,male,60,6,1,1
4996715,90611022,2,2,male,57,7,3,0
4996716,90611022,2,1,female,49,7,1,0
4996739,90611053,1,1,male,71,6,1,1
4996764,90611100,2,1,male,30,5,1,0
4996785,90611127,1,1,male,56,7,1,1
4996808,90611183,2,1,male,58,7,1,0
4996809,90611183,2,2,female,50,7,3,0
4996814,90611186,1,1,male,64,killed,1,1
4996823,90611193,1,1,male,27,6,1,1
4996857,90611264,2,1,male,36,6,1,1
4996892,90611331,1,1,male,51,6,1,1
4996915,90611370,1,1,male,47,6,1,2
4996919,90611378,1,1,male,33,7,1,1
4996925,90611390,1,1,male,32,6,1,1
4996988,90611527,1,1,male,62,5,1,1
4996989,90611527,1,2,female,60,5,2,1
4996996,90611549,1,1,male,37,6,1,1
4997014,90611574,1,1,male,36,7,1,1
4997024,90611590,1,1,male,25,7,1,2
4997033,90611602,2,1,male,38,7,1,1
4997037,90611610,1,1,male,28,6,1,1
4997078,90611677,1,1,male,22,5,1,1
4997093,90611690,1,1,male,55,5,1,1
4997101,90611704,2,1,male,55,6,1,1
4997117,90611746,2,1,male,24,6,1,1
4997141,90611805,2,1,male,49,6,1,0
4997144,90611813,1,1,male,39,5,1,1
4997151,90611834,2,1,male,52,6,1,1
4997170,90611886,2,1,male,29,6,1,1
4997195,90611903,2,1,male,41,5,1,1
4997215,90611946,2,1,male,32,6,1,1
4997220,90611964,1,1,female,55,7,1,0
4997270,90612058,1,1,male,62,6,1,1
4997296,90612095,1,1,male,21,6,1,0
4997314,90612129,2,1,male,59,6,1,1
4997471,90612372,1,1,male,22,killed,1,1
4997494,90612407,2,1,male,21,6,1,0
4997520,90612443,1,1,female,28,7,1,0
4997521,90612443,2,1,male,23,6,1,1
4997522,90612444,1,1,male,58,6,1,1
4997534,90612461,1,1,male,36,6,1,0
4997555,90612492,1,1,female,56,7,1,1
4997567,90612507,2,1,male,47,6,1,1
4997573,90612516,1,1,female,23,5,1,1
4997616,90612593,1,1,male,69,6,1,1
4997644,90612637,2,1,male,45,5,1,1
4997675,90612684,1,1,male,64,5,1,0
4997692,90612713,1,1,male,60,6,1,0
4997718,90612753,2,1,male,25,killed,1,1
4997721,90612761,1,1,female,82,7,1,0
4997722,90612761,2,1,male,31,5,1,1
4997723,90612763,1,1,male,26,6,1,1
4997731,90612773,2,1,male,27,7,1,1
4997770,90612852,1,1,male,19,5,1,1
4997776,90612873,1,1,male,25,5,1,1
4997779,90612882,2,1,male,30,6,1,0
4997861,90612993,1,1,male,20,5,1,0
4997922,90613088,2,1,male,41,6,1,2
4997937,90613114,2,1,male,30,7,1,0
4997991,90613189,1,1,male,29,5,1,1
4998028,90613241,2,1,male,33,6,1,1
4998103,90613359,2,1,male,32,7,1,1
4998122,90613398,2,1,male,36,6,1,1
4998129,90613417,2,1,male,24,5,1,2
4998135,90613421,2,1,male,25,7,1,1
4998201,90613521,1,1,male,23,5,1,1
